Time [msec],x [m],y [m],z [m],Red,Green,Blue
0,-5,-2.5,0,1,255,0
250,-5,-2.5,0.0043,1,255,0
500,-5,-2.5,0.0208,1,255,0
750,-5,-2.5,0.0493,1,255,0
1000,-5,-2.5,0.0898,1,255,0
1250,-5,-2.5,0.1419,1,255,0
1500,-5,-2.5,0.2056,1,255,0
1750,-5,-2.5,0.2805,1,255,0
2000,-5,-2.5,0.3665,1,255,0
2250,-5,-2.5,0.4634,1,255,0
2500,-5,-2.5,0.5709,1,255,0
2750,-5,-2.5,0.6889,1,255,0
3000,-5,-2.5,0.8171,1,255,0
3250,-5,-2.5,0.9553,1,255,0
3500,-5,-2.5,1.1034,1,255,0
3750,-5,-2.5,1.2611,1,255,0
4000,-5,-2.5,1.4282,1,255,0
4250,-5,-2.5,1.6045,1,255,0
4500,-5,-2.5,1.7898,1,255,0
4750,-5,-2.5,1.9839,1,255,0
5000,-5,-2.5,2.1866,1,255,0
5250,-5,-2.5,2.3976,1,255,0
5500,-5,-2.5,2.6168,1,255,0
5750,-5,-2.5,2.844,1,255,0
6000,-5,-2.5,3.0789,1,255,0
6250,-5,-2.5,3.3213,1,255,0
6500,-5,-2.5,3.5711,1,255,0
6750,-5,-2.5,3.828,1,255,0
7000,-5,-2.5,4.0919,1,255,0
7250,-5,-2.5,4.3624,1,255,0
7500,-5,-2.5,4.6394,1,255,0
7750,-5,-2.5,4.9228,1,255,0
8000,-5,-2.5,5.2122,1,255,0
8250,-5,-2.5,5.5075,1,255,0
8500,-5,-2.5,5.8085,1,255,0
8750,-5,-2.5,6.1149,1,255,0
9000,-5,-2.5,6.4266,1,255,0
9250,-5,-2.5,6.7433,1,255,0
9500,-5,-2.5,7.0649,1,255,0
9750,-5,-2.5,7.3911,1,255,0
10000,-5,-2.5,7.7216,1,255,0
10250,-5,-2.5,8.0564,1,255,0
10500,-5,-2.5,8.3952,1,255,0
10750,-5,-2.5,8.7378,1,255,0
11000,-5,-2.5,9.0839,1,255,0
11250,-5,-2.5,9.4334,1,255,0
11500,-5,-2.5,9.786,1,255,0
11750,-5,-2.5,10.1416,1,255,0
12000,-5,-2.5,10.5,1,255,0
12250,-5,-2.5,10.8608,1,255,0
12500,-5,-2.5,11.224,1,255,0
12750,-5,-2.5,11.5893,1,255,0
13000,-5,-2.5,11.9565,1,255,0
13250,-5,-2.5,12.3254,1,255,0
13500,-5,-2.5,12.6958,1,255,0
13750,-5,-2.5,13.0675,1,255,0
14000,-5,-2.5,13.4403,1,255,0
14250,-5,-2.5,13.8139,1,255,0
14500,-5,-2.5,14.1882,1,255,0
14750,-5,-2.5,14.5629,1,255,0
